Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"26/10/2012","1 Auburn Terrace, Mullingar","","Westmeath","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 CASTLETIMON GREEN, KILMORE","Dublin 5","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 Cois na Habhann, College Wood, Mallow","","Cork","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 croi oige, athlone","","Westmeath","€73,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 Harrington Square, Ballyhooley Road, Cork","","Cork","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 Hollybrook, Brighton Road, Foxrock","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1 Sans Souci Park, Booterstown, County Dublin","","Dublin","€810,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","10 Bellflower Close, Forest Hill, Kilnagleary Carrigaline","","Cork","€189,427.31","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","10 Castlewoods, Bandon","","Cork","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","10 Ferncarrig Court, Sandyford","","Dublin","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","10 Ridgewood, Herons Wood, Carrigaline","","Cork","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","10 Royal Oak Close, Bagenalstown","","Carlow","€127,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","10 Winter's Hill, Sundays Well","","Cork","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","108 and 110 Orwell Road, Rathgar","","Dublin","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","11  Ballymorris Road, Portarlington","","Laois","€62,150.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","11 Cul na Greine, Tallaght","Dublin 24","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","11 Dun na Carraige, Blackrock, Salthill","","Galway","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","11 Meadowbrook Lawns, Baldoyle","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","11 NEW ROAD, KILCOOLE","","Wicklow","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","110 Roebuck Castle, Roebuck Road, Clonskeagh","","Dublin","€316,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","12a Strand View, Rossnowlagh","","Donegal","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","13 CULLENSWOOD GARDENS, RANELAGH","Dublin 6","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","13 Drury Hall, Lower Stephens Green, Dublin 2.","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","13 Gort na Coiribe, Headford Road","","Galway","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","14 Friars Road, Turners Cross","","Cork","€116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","14 Hughes Road North, Walkinstown","Dublin 12","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","14 Margaret Street, Cork","","Cork","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","14 Williams Place South, Dublin 8","","Dublin","€168,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","15  HUMBERT STREET, BALLINA","","Mayo","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","17 Castlepark Avenue, Maynooth, Co Kildare","","Kildare","€240,087.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","17 Riverside, Urlingford","","Kilkenny","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","17 The Spinnaker, Alverno  Castle Ave, Contarf","","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","17A THE LAWNS, ABBEYLANDS, CLANE","","Kildare","€66,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","18  The Wharf, Lahinch","","Clare","€77,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","18 Carraig Hill, Shannon","","Clare","€148,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","18 Harbour Court, Courtown","","Wexford","€92,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","19 Dun Abhainn, Ballinlough","","Roscommon","€47,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","20 King Street, Mitchelstown","","Cork","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","20 Marble Crest, Gallows Hill, Kilkenny","","Kilkenny","€107,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","22 Garran na Coille, Claureen, Ennis","","Clare","€198,238.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","22 Gleann Alainn, Tullyallen, Drogheda","","Louth","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","22 Lioscian, Swords","","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","23 Charnwood Dale, Clonsilla","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","23 Laburnum Avenue, Forest Hill  Carriagline, Co. Cork","","Cork","€272,375.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/10/2012","23 STRANDVILLE AVENUE, NORTH STRAND ROAD, DUBLIN 3","Dublin 3","Dublin","€103,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","24 sandycove, strandhill","","Sligo","€184,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","244 Laraghcon, Lucan","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","26 Barr na Carraige, Fort Lorenzo, Kingston  Galway","","Galway","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","27 brookwood, ballyvolane, Cork","","Cork","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","27 Cartur Mor, Clybaun Road","","Galway","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","27 Clonard Road, Dundrum","","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","27 Heather Park, Pairc na Gloine, Kenmare","","Kerry","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","27 The Atrium, Dublin 8","","Dublin","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","28 Baille Eoghain, Gorey","","Wexford","€68,290.79","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","28 grosvenor terrace, newtown, Waterford","","Waterford","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","28 Springfield Glen, Navan, Co. Meath","","Meath","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","29 Creevaghbui, creevaghbeg, ballymahon","","Longford","€48,458.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","3 Brennanstown Square, Brennanstown, Cabinteely","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","3 O' Connell Avenue, Phibsborough, Dublin 7","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","3 Woodstock Close, Athy","","Kildare","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","30 Canterbrook, Trim Road, Navan","","Meath","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","30Colliers Brook, Tullamore","","Offaly","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","31 Summerhill Parade, Dulin 1","Dublin 1","Dublin","€87,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","312 Rathmullen Park, Drogheda, County Louth","","Louth","€41,137.60","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","32 The Oaks, Frenchpark","","Roscommon","€35,243.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","34 lealand Road, clondalkin, dublin 22","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","36 Temple view Park, Clarehall, Dublin 13","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","38 Hanstead Close, Lucan","","Dublin","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","38 Heathfield, Clonard, Wexford","","Wexford","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","38 Heathfield, Kinnegad","","Westmeath","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","38 Riverdale, Leixlip","","Kildare","€207,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","39 Bancroft Avenue, Tallaght","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","39 Pembroke Square, Caherslee, Tralee","","Kerry","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","4 An Cluainin, Drumcarbit, MALIN","","Donegal","€56,388.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","4 HAWTHORN ROAD, BRAY","","Wicklow","€177,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","4 Shrewsbury Lawn, Cabinteely, Dublin 18","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","41 Talbot Avenue, Prospect, Limerick","","Limerick","€15,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","43 Parnell Street, Waterford","","Waterford","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","44 the Park, Millbrook Lawns, Tallaght","","Dublin","€178,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","45 St Anne's Park, Shankill","","Dublin","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","48 Dangan Heights, Newcastle, Galway","","Galway","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","5 Assumption Place, Dundalk","","Louth","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","5 Downeen Court, Downeen, Rosscarbery","","Cork","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","5 Stratton Walk, Adamstown Square, Adamstown","","Dublin","€136,564.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","52 Stonebridge Park, Rochfordbridge","","Westmeath","€93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","53 Hillcrest, Kilcullen","","Kildare","€107,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","53 Riddlesford, Southern Cross, Bray","","Wicklow","€256,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","53 Riverchapel View, Gorey","","Wexford","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","55 st. brigids place, portlaoise","","Laois","€32,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","56 The Drive, Inis Alainn, Carrignafoy  Cobh","","Cork","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","59 Upper Rathmines Road, Rathmines","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","6 Ash Avenue, Killarney","","Kerry","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","6 Ballyowen Lawns, Lucan","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","6 Barrettstown Meadows, Newbridge","","Kildare","€224,669.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","6 Bramley Way, Castleknock, Dublin 15","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","6 BROOKDALE DRIVE, RIVERVALLEY, SWORDS","","Dublin","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","6 Cherrywood Drive, Clondalkin","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","61 New Ireland Road, Rialto","Dublin 8","Dublin","€181,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","66  Seabury Lawns, Mornington, Co. Meath","","Meath","€107,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","66 HAZELWOOD, SHANKILL","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","7 Davitt's Terrace, Westport, Co. Mayo","","Mayo","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","7 Gleaneaston  Avenue, Leixlip","","Kildare","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","7 Oldtown Crescent, Naas","","Kildare","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","7 Rathcarn, Moneygall","","Offaly","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","7 The Comeraghs, Stradbally","","Waterford","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","74 Assumption Park, Roscrea","","Tipperary","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","74 Eccles Street, ., .","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","78 Spiddal Road, Ballyfermot","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","8 Ballyroan Close, Knocklyon","","Dublin","€361,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","8 Knockmore, Arklow","","Wicklow","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","80 Glendale Lawn, Old Singland Road","","Limerick","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","81  Church Street, Listowel","","Kerry","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","83 Holmpatrick Road, Skerries, Co. Dublin","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","85 Dun na Carraige, Blackrock, Salthill","","Galway","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","86 Palace Fields, Tuam","","Galway","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","9 Anglesea Mews, Brookfield, Anglesea Road","Dublin 4","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","9 Greenfort Avenue, Clondalkin","","Dublin","€41,525.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","9 Spencer Manor, Castlebar, Co. Mayo","","Mayo","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","93 Annamoe Drive, Cabra","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","ALderhill, Dromore, Ballintogher","","Sligo","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","Apartment 40 Block B, Parkside, Portlaoise","","Laois","€70,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","Apartment 41  Block B  Parkside, Abbeyleix Road, Portlaoise","","Laois","€44,051.98","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/10/2012","Apartment 4, Marylands, Shankill","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","Apartment 4, The Book End, Temple Bar","Dublin 8","Dublin","€245,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","Apartment 53, Wyckham Place, Dundrum","Dublin 16","Dublin","€229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
